bus_name,bus_type,departure_at,arrival_at,duration,price,seats,rating,route_name,route_link,state_name
APSRTC - 2530,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:15,10:45,04h 30m,INR 281,34 Seats available,"3.5
4",Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC-Andhra
APSRTC - 3328,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,11:00,04h 30m,INR 281,34 Seats available,"3.1
9",Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC-Andhra
APSRTC - 2657,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:40,09:40,03h 00m,INR 281,33 Seats available,"3.8
38",Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC-Andhra
APSRTC - 3330,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,11:30,04h 30m,INR 281,31 Seats available,"1.0
1",Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC-Andhra
APSRTC - 23889,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",07:00,10:40,03h 40m,INR 269,35 Seats available,"2.4
2",Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC-Andhra
Sai RK Travels,Non A/C Seater / Sleeper (2+1),02:25,05:30,03h 05m,INR 666,33 Seats available,3.4,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC-Andhra
Navayuga Travels,A/C Sleeper (2+1),01:40,05:00,03h 20m,INR 790,21 Seats available,"2.9
3",Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC-Andhra
Morning Star Travels,A/C Sleeper (2+1),02:10,05:00,02h 50m,INR 790,26 Seats available,2.7,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC-Andhra
Gaganasri Travels,Non A/C Seater / Sleeper (2+1),23:50,03:45,03h 55m,INR 5000,46 Seats available,New,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC-Andhra
Sai Sree Travels,A/C Sleeper (2+1),00:50,03:45,02h 55m,INR 1110,25 Seats available,2.5,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC-Andhra
APSRTC - 5491,SAPTAGIRI EXPRESS,03:30,09:30,06h 00m,INR 280,35 Seats available,"4.1
61",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 9048,Express(Non AC Seater),03:30,10:30,07h 00m,INR 314,45 Seats available,"4.0
19",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 9775,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:25,11:15,05h 50m,INR 398,33 Seats available,"3.6
41",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 5627,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",05:45,12:30,06h 45m,INR 345,34 Seats available,"4.0
24",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 3507,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:25,12:30,06h 05m,INR 398,31 Seats available,"4.0
36",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 5519,SAPTAGIRI EXPRESS,06:30,13:00,06h 30m,INR 314,44 Seats available,"3.9
15",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 5621,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",06:30,13:30,07h 00m,INR 345,22 Seats available,"2.7
25",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 5505,SAPTAGIRI EXPRESS,07:30,13:30,06h 00m,INR 280,39 Seats available,"3.7
21",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 5074,INDRA(A.C. Seater),08:25,14:00,05h 35m,INR 506,35 Seats available,"4.0
17",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 9036,Express(Non AC Seater),08:30,14:50,06h 20m,INR 280,45 Seats available,"3.3
17",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 9058,Express(Non AC Seater),09:15,15:20,06h 05m,INR 280,47 Seats available,"3.3
7",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 3765,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:25,15:45,06h 20m,INR 398,33 Seats available,"4.7
6",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 5724,Express(Non AC Seater),09:30,16:00,06h 30m,INR 306,44 Seats available,"1.0
1",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 5451,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:55,16:30,05h 35m,INR 398,25 Seats available,"4.4
27",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 47172,INDRA(A.C. Seater),11:25,16:15,04h 50m,INR 506,21 Seats available,"3.7
49",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 5455,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:55,17:30,05h 35m,INR 398,33 Seats available,"3.7
25",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 5080,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),12:25,17:25,05h 00m,INR 632,44 Seats available,"4.4
30",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 5533,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:25,19:00,05h 35m,INR 398,33 Seats available,"3.5
31",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 5751,Express(Non AC Seater),14:15,20:35,06h 20m,INR 280,45 Seats available,"1.7
2",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 5513,SAPTAGIRI EXPRESS,14:45,20:45,06h 00m,INR 285,44 Seats available,"3.5
38",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
NueGo,Electric A/C Seater (2+2),05:00,11:25,06h 25m,438,34 Seats available,"4.3
437",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
NueGo,Electric A/C Seater (2+2),06:00,11:45,05h 45m,389,35 Seats available,"4.5
231",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
FRESHBUS,Electric A/C Seater (2+2),06:35,12:15,05h 40m,650,35 Seats available,"4.6
446",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
AdHYBUS,Bharat Benz A/C Sleeper (2+1),22:30,04:00,05h 30m,699,24 Seats available,"4.2
35",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
NueGo,Electric A/C Seater (2+2),07:00,12:45,05h 45m,332,41 Seats available,"4.1
339",Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC-Andhra
APSRTC - 50145,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:00,11:00,07h 00m,INR 439,38 Seats available,"4.0
38",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 6204,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:30,11:00,06h 30m,INR 439,33 Seats available,"3.8
23",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 6206,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:30,12:00,06h 30m,INR 439,26 Seats available,"3.9
13",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 50182,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:00,13:00,07h 00m,INR 439,33 Seats available,"3.9
20",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 6011,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,13:30,07h 00m,INR 439,34 Seats available,"3.9
36",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 50103,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",07:30,14:15,06h 45m,INR 412,35 Seats available,"3.6
36",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 6019,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:15,15:15,07h 00m,INR 439,33 Seats available,"3.3
9",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 6074,INDRA(A.C. Seater),09:00,15:30,06h 30m,INR 526,37 Seats available,"3.4
91",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 6066,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,17:00,07h 00m,INR 439,31 Seats available,"3.6
49",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 9267,INDRA(A.C. Seater),10:30,17:00,06h 30m,INR 526,34 Seats available,"3.9
72",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 9255,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:30,18:30,07h 00m,INR 439,25 Seats available,"2.7
49",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 6015,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,20:30,07h 00m,INR 439,30 Seats available,"3.2
44",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 50194,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:30,21:00,06h 30m,INR 656,31 Seats available,"3.8
109",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 50013,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,22:30,07h 00m,INR 439,24 Seats available,"3.6
46",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 6005,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,23:30,07h 00m,INR 439,8 Seats available,"3.3
37",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 5779,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,23:50,06h 35m,INR 439,31 Seats available,"2.9
22",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 5226,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,01:30,07h 45m,INR 439,31 Seats available,3.7,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 5296,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,02:00,08h 00m,INR 439,31 Seats available,"5.0
2",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 7745,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:20,02:30,08h 10m,INR 439,31 Seats available,"2.5
7",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 48484,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:20,02:45,07h 25m,INR 439,29 Seats available,"5.0
2",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,03:00,07h 45m,INR 599,31 Seats available,"4.2
32",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:20,03:25,08h 05m,INR 600,27 Seats available,"3.9
41",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),19:24,03:15,07h 51m,INR 740,25 Seats available,"4.2
4",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
S R Travels,Non A/C Seater / Sleeper (2+1),19:30,03:30,08h 00m,INR 750,28 Seats available,"3.4
27",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
S R Travels,NON A/C Sleeper (2+1),19:40,03:10,07h 30m,INR 1000,21 Seats available,"3.3
8",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC-Andhra
APSRTC - 45775,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,17:35,07h 35m,INR 555,26 Seats available,"3.9
84",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
APSRTC - 5380,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,05:12,10h 12m,INR 624,34 Seats available,"3.8
12",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
APSRTC - 5866,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,05:50,10h 05m,INR 602,33 Seats available,"4.4
10",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
APSRTC - 5975,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,04:42,08h 42m,INR 590,33 Seats available,"2.5
5",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
APSRTC - 5913,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05:36,09h 06m,INR 567,33 Seats available,"3.3
13",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
APSRTC - 45901,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,04:20,07h 20m,INR 555,28 Seats available,"4.3
50",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
APSRTC - 5915,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,05:26,08h 11m,INR 605,31 Seats available,"4.0
7",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
APSRTC - 5725,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,04:50,07h 30m,INR 555,31 Seats available,"3.8
22",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
APSRTC - 48820,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,05:00,07h 30m,INR 555,33 Seats available,"4.1
40",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
APSRTC - 5957,STAR LINER(NON-AC SLEEPER 2+1),21:30,04:00,06h 30m,INR 719,22 Seats available,"5.0
1",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
APSRTC - 5927,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,04:15,06h 30m,INR 555,29 Seats available,"4.3
51",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
APSRTC - 5858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:27,07h 27m,INR 555,31 Seats available,"3.0
14",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
APSRTC - 5973,STAR LINER(NON-AC SLEEPER 2+1),22:00,05:30,07h 30m,INR 719,22 Seats available,"4.2
25",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
APSRTC - 5069,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,04:40,06h 40m,INR 556,33 Seats available,"1.4
15",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
APSRTC - 5378,INDRA(A.C. Seater),22:00,04:34,06h 34m,INR 671,37 Seats available,"4.3
132",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),23:00,06:35,07h 35m,INR 690,26 Seats available,"4.6
217",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),22:30,06:05,07h 35m,INR 944,19 Seats available,"4.5
258",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
Vikram Travels,A/C Seater / Sleeper (2+1),23:15,06:20,07h 05m,INR 679,37 Seats available,"4.6
87",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
V Kaveri Travels,NON A/C Sleeper (2+1),22:45,06:10,07h 25m,INR 900,26 Seats available,"4.4
116",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),23:20,06:25,07h 05m,INR 1200,33 Seats available,"4.2
191",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC-Andhra
APSRTC - 5225,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:25,07:00,06h 35m,INR 439,33 Seats available,"4.3
12",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 6014,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:30,11:00,06h 30m,INR 439,34 Seats available,"4.3
55",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 50012,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:30,12:00,06h 30m,INR 439,34 Seats available,"3.0
23",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 6004,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,13:30,06h 30m,INR 439,34 Seats available,"3.5
32",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 6016,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,14:30,06h 30m,INR 439,34 Seats available,"2.6
11",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 50078,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,15:50,06h 50m,INR 439,29 Seats available,"4.1
20",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 50061,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,16:30,06h 30m,INR 439,34 Seats available,"3.7
20",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 9252,INDRA(A.C. Seater),10:30,17:00,06h 30m,INR 526,38 Seats available,"4.4
75",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 50102,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",11:00,18:00,07h 00m,INR 412,37 Seats available,"3.9
11",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 50804,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:45,18:40,06h 55m,INR 439,34 Seats available,"2.6
8",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 6006,INDRA(A.C. Seater),12:15,18:15,06h 00m,INR 526,38 Seats available,"3.8
49",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 6209,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,19:45,06h 45m,INR 439,32 Seats available,"3.1
18",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:30,19:30,06h 00m,INR 656,43 Seats available,"3.7
82",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 9488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,21:25,06h 55m,INR 439,34 Seats available,"4.0
17",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:00,21:00,06h 00m,INR 656,46 Seats available,"4.0
69",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 6237,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,21:45,06h 15m,INR 439,31 Seats available,"2.6
26",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 50144,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,23:00,06h 30m,INR 439,34 Seats available,"2.5
24",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 6018,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,00:15,07h 00m,INR 439,45 Seats available,"4.1
6",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,02:30,06h 30m,INR 439,34 Seats available,"2.9
23",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,04:00,07h 00m,INR 412,37 Seats available,"3.4
28",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
S R Travels,NON A/C Sleeper (2+1),22:20,05:30,07h 10m,INR 990,28 Seats available,"3.0
16",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
Sri Vinayaka Travels,A/C Sleeper (2+1),22:30,05:00,06h 30m,INR 1099,36 Seats available,4.1,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
Sri Vinayaka Travels,NON A/C Sleeper (2+1),22:30,04:45,06h 15m,INR 750,30 Seats available,"4.2
132",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
AdAR & BCVR Travels,A/C Sleeper (2+1),23:15,05:30,06h 15m,INR 900,28 Seats available,"4.1
66",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),22:30,05:00,06h 30m,INR 650,40 Seats available,"4.0
310",Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC-Andhra
APSRTC - 5118,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:30,04:20,02h 50m,INR 277,25 Seats available,"3.1
16",Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC-Andhra
APSRTC - 9035,Express(Non AC Seater),04:00,07:00,03h 00m,INR 186,39 Seats available,"4.3
88",Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC-Andhra
APSRTC - 9057,Express(Non AC Seater),04:30,07:45,03h 15m,INR 186,44 Seats available,"4.0
42",Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC-Andhra
APSRTC - 9129,Express(Non AC Seater),05:00,08:25,03h 25m,INR 186,43 Seats available,"3.7
71",Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC-Andhra
APSRTC - 9037,Express(Non AC Seater),05:30,08:55,03h 25m,INR 186,44 Seats available,"4.0
55",Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC-Andhra
APSRTC - 5650,Express(Non AC Seater),06:00,10:25,04h 25m,INR 186,47 Seats available,"4.0
59",Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC-Andhra
APSRTC - 47053,Express(Non AC Seater),07:30,10:50,03h 20m,INR 186,47 Seats available,"3.9
96",Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC-Andhra
APSRTC - 5753,Express(Non AC Seater),08:45,12:10,03h 25m,INR 186,45 Seats available,"4.7
14",Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC-Andhra
APSRTC - 9602,Express(Non AC Seater),09:30,13:55,04h 25m,INR 186,45 Seats available,"4.2
6",Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC-Andhra
